1,0,0,0,-2.2868144E-05,6,0
2,0,0,0,0.0001615654,6,0
3,0,0,0,-1.6765734E-05,6,0
4,0,0,0,-0.0001244744,6,0
5,0,0,0,-1.2028548E-06,6,0
6,0,0,0,6.571625E-05,6,0
7,0,0,0,0.000201829,6,0
8,0,0,0,0.0001602096,6,0
9,0,0,0,-1.0546609E-05,6,0
10,0,0,0,-4.4003893E-05,6,0
11,0,0,0,1.9614681E-05,6,0
12,0,0,0,0.0003877237,6,0
13,0,0,0,0.0003365835,6,0
14,0,0,0,9.355647E-05,6,0
15,0,0,0,0.0003504531,6,0
16,0,0,0,0.0001834547,6,0
17,0,0,0,6.157268E-05,6,0
18,0,0,0,3.2479218E-07,6,0
19,0,0,0,-0.0001413966,6,0
20,0,0,0,2.4241837E-05,6,0
21,0,0,0,-1.0250646E-05,6,0
22,0,0,0,-0.0001620127,6,0
23,0,0,0,0.0002174907,6,0
24,0,0,0,-0.0003733395,6,0
25,0,0,0,0.0002747121,6,0
26,0,0,0,-0.0002972576,6,0
27,0,0,0,-0.0001607669,6,0
28,0,0,0,-0.0001257603,6,0
29,0,0,0,-0.000165625,6,0
30,0,0,0,-0.0002007721,6,0
31,0,0,0,0.00000395,6,0
32,0,0,0,7.438686E-06,6,0
33,0,0,0,-6.3048945E-05,6,0
34,0,0,0,-0.0002496648,6,0
35,0,0,0,-0.0001107665,6,0
36,0,0,0,-0.0002434163,6,0
37,0,0,0,-0.0002571091,6,0
38,0,0,0,-0.000314141,6,0
39,0,0,0,3.426474E-06,6,0
40,0,0,0,-0.0002216578,6,0
41,0,0,0,-0.0005476981,6,0
42,0,0,0,-0.0004673862,6,0
43,0,0,0,-0.0003950436,6,0
44,0,0,0,-0.0001850728,6,0
45,0,0,0,0.000002363,6,0
46,0,0,0,-0.0001369263,6,0
47,0,0,0,-0.0001441138,6,0
48,0,0,0,0.0002576103,6,0
49,0,0,0,2.1318383E-05,6,0
50,0,0,0,-0.000213519,6,0
51,0,0,0,0.0001712346,6,0
52,0,0,0,-0.0001166244,6,0
53,0,0,0,-0.0001787429,6,0
54,0,0,0,5.4517375E-05,6,0
55,0,0,0,0.000001298,6,0
56,0,0,0,-0.0002401647,6,0
57,0,0,0,0.000022414,6,0
58,0,0,0,-0.0003726794,6,0
59,0,0,0,-0.0001615147,6,0
60,0,0,0,0.000004244,6,0
61,0,0,0,0.0001782161,6,0
62,0,0,0,0.0001903728,6,0
63,0,0,0,-0.0002539412,6,0
64,0,0,0,8.7723834E-05,6,0
65,0,0,0,0.0002257725,6,0
66,0,0,0,-0.0001958236,6,0
67,0,0,0,0.0003318762,6,0
68,0,0,0,-0.0003886424,6,0
69,0,0,0,3.8027479E-06,6,0
70,0,0,0,-7.340438E-05,6,0
71,0,0,0,-8.9365254E-05,6,0
72,0,0,0,-2.5635918E-05,6,0
73,0,0,0,7.094446E-05,6,0
74,0,0,0,-0.0004944705,6,0
75,0,0,0,-0.0001047984,6,0
76,0,0,0,-0.0001825957,6,0
77,0,0,0,0.000134301,6,0
78,0,0,0,-0.0003919952,6,0
79,0,0,0,0.000007422,6,0
80,0,0,0,-8.00665E-05,6,0
81,0,0,0,-2.0688547E-06,6,0
82,0,0,0,-5.4113552E-05,6,0
83,0,0,0,-7.3556614E-05,6,0
84,0,0,0,-5.2807696E-05,6,0
85,0,0,0,-0.0001689319,6,0
86,0,0,0,0.0002482089,6,0
87,0,0,0,-8.918206E-06,6,0
88,0,1,0,0.0001300241,6,0
89,0,0,0,9.803234E-05,6,0
90,0,0,0,-0.0001404267,6,0
91,0,0,0,-2.3432121E-05,6,0
92,0,0,0,-0.0002607715,6,0
93,0,0,0,-0.0004629777,6,0
94,0,0,0,0.0002839588,6,0
95,0,0,0,-0.0005708738,6,0
96,0,0,0,2.8661903E-05,6,0
97,0,0,0,0.000021007,6,0
98,0,0,0,-0.0002250319,6,0
99,0,0,0,8.476434E-05,6,0
100,0,0,0,-0.0002332201,6,0
101,0,0,0,0.0001218138,6,0
102,0,0,0,-0.0004369087,6,0
103,0,0,0,0.000107499,6,0
104,0,0,0,-0.0001219161,6,0
105,0,0,0,-0.0001037455,6,0
106,0,0,0,1.2389567E-05,6,0
107,0,0,0,0.000025488,6,0
108,0,0,0,-2.0135269E-05,6,0
109,0,0,0,-0.0001661768,6,0
110,0,0,0,-0.0001882905,6,0
111,0,0,0,0.000134566,6,0
112,0,0,0,-0.0001356951,6,0
113,0,0,0,0.0001168257,6,0
114,0,0,0,5.9270595E-05,6,0
115,0,0,0,0.0001355977,6,0
116,0,0,0,0.0002454737,6,0
117,0,0,0,-0.000279419,6,0
118,0,0,0,-4.9441314E-05,6,0
119,0,0,0,4.925151E-05,6,0
120,0,0,0,-0.0002538717,6,0
121,0,0,0,0.000057847,6,0
122,0,0,0,-7.818368E-06,6,0
123,0,0,0,0.000067937,6,0
124,0,0,0,-0.0003053379,6,0
125,0,0,0,0.0001249858,6,0
126,0,0,0,8.337828E-06,6,0
127,0,0,0,-0.0001229188,6,0
128,0,0,0,-0.0002375206,6,0
129,0,0,0,-0.0001602858,6,0
130,0,0,0,6.1316314E-05,6,0
131,0,0,0,-3.5868812E-05,6,0
132,0,0,0,3.6515594E-05,6,0
133,0,0,0,0.000279726,6,0
134,0,0,0,-0.0002224906,6,0
135,0,0,0,-0.000030142,6,0
136,0,0,0,-0.0001135441,6,0
137,0,0,0,-0.0004063941,6,0
138,0,0,0,-5.4971588E-05,6,0
139,0,0,0,-0.0001146566,6,0
140,0,0,0,-8.011338E-05,6,0
141,0,0,0,2.4487486E-05,6,0
142,0,0,0,-0.0001527469,6,0
143,0,0,0,1.9198125E-05,6,0
144,0,0,0,4.9511873E-05,6,0
145,0,0,0,-0.0001200463,6,0
146,0,0,0,-7.746652E-05,6,0
147,0,0,0,-0.0001290997,6,0
148,0,0,0,-9.78382E-05,6,0
149,0,0,0,-2.7866183E-05,6,0
150,0,0,0,-5.499969E-05,6,0
151,0,0,0,-0.0001166229,6,0
152,0,0,0,0.0001374541,6,0
153,0,0,0,-1.9745647E-05,6,0
154,0,0,0,9.0156485E-05,6,0
155,0,0,0,0.0002033599,6,0
156,0,0,0,3.2525346E-05,6,0
157,0,0,0,0.000149905,6,0
158,0,0,0,-0.000108972,6,0
159,0,0,0,-4.0667557E-05,6,0
160,0,0,0,6.0137154E-05,6,0
161,0,0,0,-1.2135631E-05,6,0
162,0,0,0,0.0002927746,6,0
163,0,0,0,4.777856E-05,6,0
164,0,0,0,-0.0002168191,6,0
165,0,0,0,-0.0002312402,6,0
166,0,0,0,-5.0100392E-05,6,0
167,0,0,0,-0.0001103405,6,0
168,0,0,0,-5.77625E-05,6,0
169,0,0,0,0.0002836194,6,0
170,0,0,0,0.0002101252,6,0
171,0,0,0,3.720638E-05,6,0
172,0,0,0,0.0002467216,6,0
173,0,0,0,-3.480822E-05,6,0
174,0,0,0,4.8539117E-05,6,0
175,0,0,0,-0.0001874237,6,0
176,0,0,0,-0.0002292118,6,0
177,0,0,0,0.0001239408,6,0
178,0,0,0,-2.8209563E-05,6,0
179,0,0,0,-4.4818393E-05,6,0
180,0,0,0,2.8269114E-05,6,0
181,0,0,0,0.0002728996,6,0
182,0,0,0,-5.0687373E-05,6,0
183,0,1,0,-0.000118301,6,0
184,0,0,0,-3.41137E-05,6,0
185,0,0,0,-0.0001312861,6,0
186,0,0,0,-0.0005828744,6,0
187,0,0,0,-7.9289384E-05,6,0
188,0,0,0,-0.0001255985,6,0
189,0,0,0,-0.0001606992,6,0
190,0,0,0,-0.0001774218,6,0
191,0,0,0,-2.0799604E-05,6,0
192,0,0,0,0.0001934562,6,0
193,0,0,0,-0.0003333798,6,0
194,0,0,0,4.0102594E-05,6,0
195,0,0,0,0.000033893,6,0
196,0,0,0,0.0001675238,6,0
197,0,0,0,-2.5924308E-05,6,0
198,0,0,0,5.9232865E-05,6,0
199,0,0,0,-0.0001175616,6,0
200,0,0,0,0.000082162,6,0
201,0,0,0,-0.0001329547,6,0
202,0,0,0,-0.0001002251,6,0
203,0,0,0,-0.0001448544,6,0
204,0,0,0,-0.0001724046,6,0
205,0,0,0,0.0001563601,6,0
206,0,0,0,5.0189763E-05,6,0
207,0,0,0,-0.0001187894,6,0
208,48,0,0,3.421082E-05,6,0
209,0,0,0,0.0002298342,6,0
210,0,0,0,4.808755E-05,6,0
211,0,0,0,-0.0001375032,6,0
212,0,0,0,0.0002011508,6,0
213,0,0,0,0.0002515636,6,0
214,0,0,0,-4.559906E-05,6,0
215,0,0,0,0.0001139702,6,0
216,0,0,0,-8.023811E-05,6,0
217,0,0,0,9.529807E-05,6,0
218,0,0,0,7.0906724E-05,6,0
219,0,0,0,3.4873425E-05,6,0
220,0,0,0,-7.9808655E-05,6,0
221,0,0,0,0.0001164173,6,0
222,0,0,0,-5.375614E-05,6,0
223,0,0,0,-0.0001020847,6,0
224,0,0,0,7.293211E-05,6,0
225,0,0,0,-4.8649945E-05,6,0
226,0,0,0,-0.000031559,6,0
227,0,0,0,0.0001133648,6,0
228,0,0,0,-6.4365595E-05,6,0
229,0,0,0,-0.000164523,6,0
230,0,0,0,9.360714E-05,6,0
231,0,0,0,-2.472138E-05,6,0
232,0,0,0,-0.0001565698,6,0
233,0,0,0,0.0002713825,6,0
234,0,0,0,0.0001917817,6,0
235,0,0,0,-5.305811E-05,6,0
236,0,0,0,-0.0001411959,6,0
237,0,0,0,0.0002133703,6,0
238,0,0,0,-6.0017926E-05,6,0
239,0,0,0,-0.0001435336,6,0
240,0,0,0,-5.8231184E-05,6,0
241,0,0,0,0.0001223352,6,0
242,0,0,0,-0.0006506588,6,0
243,0,0,0,-9.3239774E-05,6,0
244,0,0,0,-0.0001028112,6,0
245,0,0,0,-0.0001588325,6,0
246,0,0,0,-4.88417E-05,6,0
247,0,0,0,-0.0001038171,6,0
248,0,0,0,-8.5550266E-05,6,0
249,0,0,0,-0.0001996628,6,0
250,0,0,0,7.2330426E-05,6,0
251,0,0,0,-0.0002211548,6,0
252,0,0,0,2.0085554E-05,6,0
253,0,0,0,-0.0002314366,6,0
254,0,0,0,6.5485125E-05,6,0
255,0,0,0,-0.000335626,6,0
256,0,0,0,-9.7188466E-05,6,0
257,0,0,0,-0.0002280617,6,0
258,0,0,0,0.000041722,6,0
259,0,0,0,-0.0001401108,6,0
260,0,0,0,2.6388308E-05,6,0
261,0,0,0,5.952723E-05,6,0
262,0,0,0,-0.0001867097,6,0
263,0,0,0,-0.0001595306,6,0
264,0,0,0,-0.0005496437,6,0
265,0,0,0,-7.152882E-05,6,0
266,0,0,0,-0.00031175,6,0
267,0,0,0,6.6991626E-05,6,0
268,0,0,0,7.300128E-05,6,0
269,0,0,0,0.0001379968,6,0
270,0,0,0,-0.0002766985,6,0
271,0,0,0,-6.4897205E-05,6,0
272,0,0,0,2.5718911E-05,6,0
273,0,0,0,-0.0002281532,6,0
274,0,0,0,-6.380655E-05,6,0
275,0,0,0,-0.0001483012,6,0
276,0,0,0,-7.0494425E-05,6,0
277,0,0,0,-0.0001123592,6,0
278,0,0,0,-0.0001009028,6,0
279,0,0,0,-7.010492E-05,6,0
280,0,0,0,0.0001413729,6,0
281,0,0,0,-7.616664E-05,6,0
282,0,0,0,9.874906E-05,6,0
283,0,1,0,-3.3731332E-05,6,0
284,0,0,0,8.902262E-06,6,0
285,0,0,0,0.0001451744,6,0
286,0,0,0,0.0001277904,6,0
287,0,0,0,-3.3602086E-05,6,0
288,0,0,0,-4.3358606E-05,6,0
289,0,0,0,-0.0002359059,6,0
290,0,0,0,-0.0001238654,6,0
291,0,0,0,-7.3285904E-05,6,0
292,0,0,0,-3.09109E-05,6,0
293,0,0,0,-1.8506267E-05,6,0
294,0,0,0,-5.0290677E-05,6,0
295,0,0,0,9.257087E-05,6,0
296,0,0,0,0.0004391149,6,0
297,0,0,0,-0.0001490701,6,0
298,0,0,0,0.0002787241,6,0
299,0,0,0,2.9294388E-05,6,0
300,0,0,0,-7.942836E-05,6,0
301,0,0,0,-8.652347E-05,6,0
302,0,0,0,0.000249719,6,0
303,0,0,0,-0.000077761,6,0
304,0,0,0,-0.0001431269,6,0
305,0,0,0,0.000037491,6,0
306,0,0,0,-0.0001543114,6,0
307,0,0,0,5.8892507E-05,6,0
308,0,0,0,-0.0001905874,6,0
309,0,0,0,0.0002861797,6,0
310,0,0,0,-0.0005161661,6,0
311,0,0,0,0.0001651803,6,0
312,0,0,0,-0.0003807595,6,0
313,0,0,0,0.0002104776,6,0
314,0,0,0,-0.0002890394,6,0
315,0,0,0,3.7504542E-06,6,0
316,0,0,0,0.0001239282,6,0
317,0,0,0,0.000314227,6,0
318,0,0,0,-0.0004106943,6,0
319,0,0,0,8.672909E-05,6,0
320,0,0,0,0.000005562,6,0
321,0,0,0,5.5176424E-05,6,0
322,0,0,0,-2.4905885E-05,6,0
323,0,0,0,-0.000077742,6,0
324,0,0,0,7.948057E-05,6,0
325,0,0,0,-0.0002840694,6,0
326,0,0,0,4.6617942E-07,6,0
327,0,0,0,-4.6057856E-05,6,0
328,0,0,0,3.5075143E-05,6,0
329,0,0,0,-5.6855184E-05,6,0
330,0,0,0,0.0004286716,6,0
331,0,0,0,0.0001153496,6,0
332,0,0,0,-0.0004469168,6,0
333,0,0,0,-0.0001602144,6,0
334,0,0,0,-0.0001245156,6,0
335,0,0,0,-1.0585941E-06,6,0
336,0,0,0,0.000029708,6,0
337,0,0,0,1.6201095E-05,6,0
338,0,0,0,-5.8857124E-05,6,0
339,0,0,0,-0.0002398798,6,0
340,0,0,0,-0.0001539299,6,0
341,0,0,0,-1.1883497E-05,6,0
342,0,0,0,0.0001319669,6,0
343,0,0,0,4.1429408E-05,6,0
344,0,0,0,4.433239E-05,6,0
345,0,0,0,-0.0001534563,6,0
346,0,0,0,-4.2422453E-06,6,0
347,0,0,0,-0.0001306739,6,0
348,0,0,0,-0.000047124,6,0
349,0,0,0,0.0002014052,6,0
350,0,0,0,0.0001049984,6,0
351,0,0,0,0.0001144984,6,0
352,0,0,0,-0.0001653914,6,0
353,0,0,0,-0.0001371808,6,0
354,0,0,0,5.0732655E-05,6,0
355,0,0,0,-0.0001124656,6,0
356,0,0,0,-7.103272E-05,6,0
357,0,0,0,-1.4230779E-05,6,0
358,0,0,0,3.5383198E-06,6,0
359,0,0,0,-0.000090043,6,0
360,0,0,0,0.00002442,6,0
361,0,0,0,-3.2779404E-05,6,0
362,0,0,0,0.0001884629,6,0
363,0,0,0,-4.800934E-05,6,0
364,0,0,0,0.0003195785,6,0
365,0,0,0,4.311741E-05,6,0
366,0,0,0,-0.0002960827,6,0
367,0,1,0,-0.0002410814,6,0
368,0,0,0,-3.0996594E-05,6,0
369,0,0,0,-0.0001882545,6,0
370,0,0,0,-1.420048E-05,6,0
371,0,0,0,0.0001353942,6,0
372,0,0,0,-6.92279E-05,6,0
373,0,0,0,-6.92279E-05,6,0
374,0,0,0,-6.92279E-05,6,0
375,0,0,0,9.498466E-05,6,0
376,0,0,0,9.639812E-05,6,0
377,0,0,0,-0.0003458575,6,0
378,0,0,0,-5.904285E-05,6,0
379,0,0,0,-0.0002603441,6,0
380,1,0,0,7.7807235E-05,6,0
381,0,0,0,-4.7296588E-05,6,0
382,0,0,0,0.0002243935,6,0
383,0,0,0,5.7692916E-05,6,0
384,0,0,0,-0.0001132744,6,0
385,0,0,0,-0.0002084461,6,0
386,0,0,0,0.0002608825,6,0
387,0,0,0,-7.16117E-06,6,0
388,0,0,0,4.2984397E-05,6,0
389,0,0,0,-0.0001384562,6,0
390,0,0,0,3.4780493E-05,6,0
391,0,0,0,-0.0001053446,6,0
392,0,0,0,0.0002223023,6,0
393,0,0,0,0.0004114152,6,0
394,0,0,0,0.0001034568,6,0
395,0,0,0,9.0547626E-05,6,0
396,0,0,0,-5.312293E-05,6,0
397,0,0,0,-0.0001635726,6,0
398,0,0,0,-1.9452827E-05,6,0
399,0,0,0,-0.0002098708,6,0
400,0,0,0,5.3661937E-05,6,0
401,0,0,0,-0.0004278416,6,0
402,0,0,0,-0.0001587114,6,0
403,0,0,0,-0.0001147832,6,0
404,0,0,0,0.0001203347,6,0
405,0,0,0,-0.0001250665,6,0
406,0,0,0,0.0002270188,6,0
407,0,0,0,0.0001012859,6,0
408,0,0,0,0.0001400499,6,0
409,0,0,0,7.1899062E-06,6,0
410,0,0,0,-0.0001256069,6,0
411,0,0,0,-0.0001501002,6,0
412,0,0,0,0.0001065367,6,0
413,0,0,0,-1.5437708E-05,6,0
414,0,0,0,-0.0002539697,6,0
415,0,0,0,-0.0004007606,6,0
416,0,0,0,9.479172E-05,6,0
417,0,0,0,-0.0002516345,6,0
418,0,0,0,-8.1688624E-05,6,0
419,0,0,0,-1.7993307E-05,6,0
420,0,0,0,-0.0002699349,6,0
421,0,0,0,9.8298406E-05,6,0
422,0,0,0,-2.8107268E-05,6,0
423,0,0,0,9.55734E-05,6,0
424,0,0,0,4.1188287E-05,6,0
425,0,0,0,-0.0001619633,6,0
426,0,0,0,-0.0001610529,6,0
427,0,0,0,-0.0001548072,6,0
428,0,0,0,-1.9893583E-05,6,0
429,0,0,0,-0.0003102517,6,0
430,0,0,0,2.090537E-05,6,0
431,0,0,0,-2.344689E-05,6,0
432,0,0,0,0.0005782117,6,0
433,0,0,0,-0.0001061764,6,0
434,0,0,0,5.8185393E-05,6,0
435,0,0,0,-0.0002250151,6,0
436,0,0,0,0.000243568,6,0
437,0,0,0,0.0001346463,6,0
438,0,0,0,-7.00091E-05,6,0
